,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID
33160,3463,MLA,1606,LIN,1529
33161,3463,MLE,3156,MXP,1524
33162,3463,MRU,893,FCO,1555
33163,3463,MUC,346,BDS,1506
33164,3463,MUC,346,CAG,1519
33165,3463,MUC,346,CTA,1509
33166,3463,MUC,346,NAP,1561
33167,3463,MUC,346,OLB,1520
33168,3463,MXP,1524,DKR,1084
33169,3463,MXP,1524,DUS,345
33170,3463,MXP,1524,FCO,1555
33171,3463,MXP,1524,FUE,1051
33172,3463,MXP,1524,KIV,1735
33173,3463,MXP,1524,MRU,893
33174,3463,MXP,1524,SSH,4057
33175,3463,MXP,1524,TFS,1056
33176,3463,MXP,1524,TIA,1190
33177,3463,MXP,1524,TLV,1590
33178,3463,MXP,1524,TXL,351
33179,3463,MXP,1524,VIE,1613
33180,3463,NAP,1561,CAG,1519
33181,3463,NAP,1561,CTA,1509
33182,3463,NAP,1561,DUS,345
33183,3463,NAP,1561,KBP,2939
33184,3463,NAP,1561,LGW,502
33185,3463,NAP,1561,LIN,1529
33186,3463,NAP,1561,MUC,346
33187,3463,NAP,1561,OLB,1520
33188,3463,NAP,1561,STR,350
33189,3463,NAP,1561,TLV,1590
33190,3463,NAP,1561,TRN,1526
33191,3463,NAP,1561,TXL,351
33192,3463,NAP,1561,VCE,1551
33193,3463,NAP,1561,VRN,1550
33194,3463,NAP,1561,ZRH,1678
33195,3463,NUE,347,OLB,1520
33196,3463,OLB,1520,BLQ,1538
33197,3463,OLB,1520,CDG,1382
33198,3463,OLB,1520,CGN,344
33199,3463,OLB,1520,DUS,345
33200,3463,OLB,1520,FCO,1555
33201,3463,OLB,1520,HAM,342
33202,3463,OLB,1520,LGW,502
33203,3463,OLB,1520,LIN,1529
33204,3463,OLB,1520,MUC,346
33205,3463,OLB,1520,NAP,1561
33206,3463,OLB,1520,NUE,347
33207,3463,OLB,1520,STR,350
33208,3463,OLB,1520,TRN,1526
33209,3463,OLB,1520,TXL,351
33210,3463,OLB,1520,VIE,1613
33211,3463,OLB,1520,VRN,1550
33212,3463,OLB,1520,ZRH,1678
33213,3463,OMO,1645,BGY,1525
33214,3463,PMO,1512,CDG,1382
33215,3463,STR,350,CTA,1509
33216,3463,STR,350,FLR,1563
33217,3463,STR,350,NAP,1561
33218,3463,STR,350,OLB,1520
33219,3463,STR,350,VCE,1551
33220,3463,SUF,1508,ZRH,1678
33221,3463,TFS,1056,FCO,1555
33222,3463,TFS,1056,MXP,1524
33223,3463,TIA,1190,MXP,1524
33224,3463,TIA,1190,VRN,1550
33225,3463,TLV,1590,MXP,1524
33226,3463,TLV,1590,NAP,1561
33227,3463,TRN,1526,CAG,1519
33228,3463,TRN,1526,CTA,1509
33229,3463,TRN,1526,NAP,1561
33230,3463,TRN,1526,OLB,1520
33231,3463,TXL,351,BRI,1501
33232,3463,TXL,351,CTA,1509
33233,3463,TXL,351,FCO,1555
33234,3463,TXL,351,MXP,1524
33235,3463,TXL,351,NAP,1561
33236,3463,TXL,351,OLB,1520
33237,3463,TXL,351,VCE,1551
33238,3463,VCE,1551,DUS,345
33239,3463,VCE,1551,NAP,1561
33240,3463,VCE,1551,STR,350
33241,3463,VCE,1551,TXL,351
33242,3463,VIE,1613,FCO,1555
33243,3463,VIE,1613,FLR,1563
33244,3463,VIE,1613,MXP,1524
33245,3463,VIE,1613,OLB,1520
33246,3463,VRN,1550,CAG,1519
33247,3463,VRN,1550,CTA,1509
33248,3463,VRN,1550,FUE,1051
33249,3463,VRN,1550,KIV,1735
33250,3463,VRN,1550,NAP,1561
33251,3463,VRN,1550,OLB,1520
33252,3463,VRN,1550,TFS,1056
33253,3463,VRN,1550,TIA,1190
33254,3463,ZRH,1678,BDS,1506
33255,3463,ZRH,1678,CTA,1509
33256,3463,ZRH,1678,NAP,1561
33257,3463,ZRH,1678,OLB,1520
33258,3463,ZRH,1678,SUF,1508
33259,10121,AMQ,3256,SXK,11258
33260,10121,BDJ,3908,PKN,3910
33261,10121,BDJ,3908,SUB,3928
33262,10121,CGK,3275,PKN,3910
33263,10121,DJJ,3244,OKL,9898
33264,10121,DJJ,3244,WMX,3245
33266,10121,KTG,3282,PKN,3910
33267,10121,KTG,3282,PNK,3284
33268,10121,LUV,6212,AMQ,3256
33270,10121,OKL,9898,DJJ,3244
33271,10121,PKN,3910,BDJ,3908
33272,10121,PKN,3910,CGK,3275
33273,10121,PKN,3910,KTG,3282
33274,10121,PKN,3910,PKN,3910
33275,10121,PKN,3910,SOC,3929
33276,10121,PKN,3910,SRG,3901
33277,10121,PKN,3910,SUB,3928
33278,10121,PNK,3284,KTG,3282
33279,10121,SOC,3929,PKN,3910
33280,10121,SRG,3901,PKN,3910
33281,10121,SUB,3928,PKN,3910
33282,10121,SXK,11258,LUV,6212
33283,10121,WMX,3245,DJJ,3244
33284,2951,ABA,2955,IKT,2937
33285,2951,BQS,2926,HTA,2935
33286,2951,BQS,2926,VVO,2934
33287,2951,DME,4029,OMS,2958
33288,2951,DYU,2979,OMS,2958
33289,2951,EVN,3964,OMS,2958
33290,2951,EXT,552,ISC,4347
33291,2951,EXT,552,NQY,481
33292,2951,GDX,2930,KHV,2927
33293,2951,GDX,2930,YKS,2923
33294,2951,GYD,2922,OMS,2958
33295,2951,HRB,3400,IKT,2937
33296,2951,HTA,2935,BQS,2926
33297,2951,HTA,2935,IKT,2937
33298,2951,HTA,2935,KHV,2927
33299,2951,IKT,2937,ABA,2955
33300,2951,IKT,2937,HRB,3400
33301,2951,IKT,2937,HTA,2935
33302,2951,IKT,2937,KJA,4374
33303,2951,IKT,2937,KYZ,6118
33304,2951,IKT,2937,OVB,4078
33305,2951,IKT,2937,UKX,6924
33306,2951,IKT,2937,ULK,9026
33307,2951,IKT,2937,UUD,2938
33308,2951,ISC,4347,EXT,552
33309,2951,ISC,4347,LEQ,5572
33310,2951,ISC,4347,NQY,481
33311,2951,JMU,6411,KHV,2927
33312,2951,KHV,2927,GDX,2930
33313,2951,KHV,2927,HTA,2935
33314,2951,KHV,2927,JMU,6411
33315,2951,KHV,2927,UUD,2938
33316,2951,KJA,4374,IKT,2937
33317,2951,KJA,4374,NZH,6954
33318,2951,KJA,4374,OVB,4078
33319,2951,KYZ,6118,IKT,2937
33320,2951,LEQ,5572,ISC,4347
33321,2951,NJC,2972,OMS,2958
33322,2951,NJC,2972,OVB,4078
33323,2951,NJC,2972,UUA,6160
33324,2951,NQY,481,EXT,552
33325,2951,NQY,481,ISC,4347
33326,2951,NUX,4364,OMS,2958
33327,2951,NZH,6954,KJA,4374
33328,2951,NZH,6954,OVB,4078
33329,2951,NZH,6954,UUD,2938
33330,2951,OMS,2958,DME,4029
33331,2951,OMS,2958,DYU,2979
33332,2951,OMS,2958,EVN,3964
33333,2951,OMS,2958,GYD,2922
33334,2951,OMS,2958,NJC,2972
33335,2951,OMS,2958,NUX,4364
33336,2951,OMS,2958,OVB,4078
33337,2951,OMS,2958,TAS,2983
33338,2951,OVB,4078,IKT,2937
33339,2951,OVB,4078,KJA,4374
33340,2951,OVB,4078,NJC,2972
33341,2951,OVB,4078,NZH,6954
33342,2951,OVB,4078,OMS,2958
33343,2951,OVB,4078,SLY,6137
33344,2951,SLY,6137,OVB,4078
33345,2951,TAS,2983,OMS,2958
33346,2951,UKX,6924,IKT,2937
33347,2951,ULK,9026,IKT,2937
33348,2951,UUA,6160,NJC,2972
33349,2951,UUD,2938,IKT,2937
33350,2951,UUD,2938,KHV,2927
33351,2951,UUD,2938,NZH,6954
33352,2951,VVO,2934,BQS,2926
33353,2951,YKS,2923,GDX,2930
33354,2922,ABD,2097,MHD,4331
33355,2922,ABD,2097,THR,2131
33356,2922,ADU,5935,MHD,4331
33357,2922,ADU,5935,THR,2131
33358,2922,AMS,580,IKA,4330
33359,2922,ARN,737,IKA,4330
33360,2922,AWZ,2104,BND,2134
33361,2922,AWZ,2104,DXB,2188
33362,2922,AWZ,2104,IFN,2121
33363,2922,AWZ,2104,KIH,2109
33364,2922,AWZ,2104,KWI,2176
33365,2922,AWZ,2104,MHD,4331
33366,2922,AWZ,2104,RAS,2123
33367,2922,AWZ,2104,SRY,5933
33368,2922,AWZ,2104,SYZ,2157
33369,2922,AWZ,2104,TBZ,2162
33370,2922,AWZ,2104,THR,2131
33371,2922,AZD,2164,MHD,4331
33372,2922,AZD,2164,THR,2131
33373,2922,BAH,2057,MHD,4331
33374,2922,BDH,2110,SYZ,2157
33375,2922,BEY,2177,IKA,4330
33376,2922,BEY,2177,MHD,4331
33377,2922,BND,2134,AWZ,2104
33378,2922,BND,2134,DXB,2188
33379,2922,BND,2134,IFN,2121
33380,2922,BND,2134,MHD,4331
33381,2922,BND,2134,SRY,5933
33382,2922,BND,2134,SYZ,2157
33383,2922,BND,2134,TBZ,2162
33384,2922,BND,2134,THR,2131
33385,2922,BND,2134,ZBR,2166
33386,2922,BOM,2997,IKA,4330
33387,2922,BUZ,2106,SYZ,2157
33388,2922,BUZ,2106,THR,2131
33389,2922,CGN,344,IKA,4330
33390,2922,DMM,2064,MHD,4331
33391,2922,DOH,11051,LRR,5934
33392,2922,DOH,11051,SYZ,2157
33393,2922,DXB,2188,AWZ,2104
33394,2922,DXB,2188,BND,2134
33395,2922,DXB,2188,IFN,2121
33396,2922,DXB,2188,IKA,4330
33397,2922,ESB,1682,IKA,4330
33398,2922,FCO,1555,IKA,4330
33399,2922,FRA,340,IKA,4330
33400,2922,GBT,6747,THR,2131
33401,2922,GBT,6747,ZAH,2167
33402,2922,GOT,687,IKA,4330
33403,2922,GSM,5712,MHD,4331
33404,2922,GSM,5712,THR,2131
33405,2922,GYD,2922,IKA,4330
33406,2922,HAM,342,IKA,4330
33407,2922,IFN,2121,AWZ,2104
33408,2922,IFN,2121,BND,2134
33409,2922,IFN,2121,DXB,2188
33410,2922,IFN,2121,KER,2136
33411,2922,IFN,2121,KIH,2109
33412,2922,IFN,2121,KWI,2176
33413,2922,IFN,2121,MHD,4331
33414,2922,IFN,2121,SYZ,2157
33415,2922,IFN,2121,TBZ,2162
33416,2922,IFN,2121,THR,2131
33417,2922,IKA,4330,AMS,580
33418,2922,IKA,4330,ARN,737
33419,2922,IKA,4330,BEY,2177
33420,2922,IKA,4330,BOM,2997
33421,2922,IKA,4330,CGN,344
33422,2922,IKA,4330,DXB,2188
33423,2922,IKA,4330,ESB,1682
33424,2922,IKA,4330,FCO,1555
33425,2922,IKA,4330,FRA,340
33426,2922,IKA,4330,GOT,687
33427,2922,IKA,4330,GYD,2922
33428,2922,IKA,4330,HAM,342
33429,2922,IKA,4330,IST,1701
33430,2922,IKA,4330,KHI,2206
33431,2922,IKA,4330,KUL,3304
33432,2922,IKA,4330,LHR,507
33433,2922,IKA,4330,MXP,1524
33434,2922,IKA,4330,NJF,7490
33435,2922,IKA,4330,ORY,1386
33436,2922,IKA,4330,PEK,3364
33437,2922,IKA,4330,TAS,2983
33438,2922,IKA,4330,VIE,1613
33439,2922,IST,1701,IKA,4330
33440,2922,KER,2136,IFN,2121
33441,2922,KER,2136,THR,2131
33442,2922,KER,2136,ZAH,2167
33443,2922,KHD,5927,THR,2131
33444,2922,KHI,2206,IKA,4330
33445,2922,KIH,2109,AWZ,2104
33446,2922,KIH,2109,IFN,2121
33447,2922,KIH,2109,SYZ,2157
33448,2922,KIH,2109,THR,2131
33449,2922,KSH,2114,MHD,4331
33450,2922,KSH,2114,THR,2131
33451,2922,KUL,3304,IKA,4330
33452,2922,KWI,2176,AWZ,2104
33453,2922,KWI,2176,IFN,2121
33454,2922,KWI,2176,LRR,5934
33455,2922,KWI,2176,MHD,4331
33456,2922,KWI,2176,SYZ,2157
33457,2922,LHR,507,IKA,4330
33458,2922,LRR,5934,DOH,11051
33459,2922,LRR,5934,KWI,2176
33460,2922,LRR,5934,THR,2131
33461,2922,MHD,4331,ABD,2097
33462,2922,MHD,4331,ADU,5935
33463,2922,MHD,4331,AWZ,2104
33464,2922,MHD,4331,AZD,2164
33465,2922,MHD,4331,BAH,2057
33466,2922,MHD,4331,BEY,2177
33467,2922,MHD,4331,BND,2134
33468,2922,MHD,4331,DMM,2064
33469,2922,MHD,4331,GSM,5712
33470,2922,MHD,4331,IFN,2121
33471,2922,MHD,4331,KSH,2114
33472,2922,MHD,4331,KWI,2176
33473,2922,MHD,4331,RAS,2123
33474,2922,MHD,4331,SRY,5933
33475,2922,MHD,4331,SYZ,2157
33476,2922,MHD,4331,TBZ,2162
33477,2922,MHD,4331,THR,2131
33478,2922,MHD,4331,XBJ,2142
33479,2922,MHD,4331,ZAH,2167
33480,2922,MXP,1524,IKA,4330
33481,2922,NJF,7490,IKA,4330
33482,2922,OMH,5936,THR,2131
33483,2922,ORY,1386,IKA,4330
33484,2922,PEK,3364,IKA,4330
33485,2922,RAS,2123,AWZ,2104
33486,2922,RAS,2123,MHD,4331
33487,2922,RAS,2123,THR,2131
33488,2922,SRY,5933,AWZ,2104
33489,2922,SRY,5933,BND,2134
33490,2922,SRY,5933,MHD,4331
33491,2922,SVO,2985,IKA,4330
33492,2922,SYZ,2157,AWZ,2104
33493,2922,SYZ,2157,BDH,2110
33494,2922,SYZ,2157,BND,2134
33495,2922,SYZ,2157,BUZ,2106
33496,2922,SYZ,2157,DOH,11051
33497,2922,SYZ,2157,IFN,2121
33498,2922,SYZ,2157,KIH,2109
33499,2922,SYZ,2157,KWI,2176
33500,2922,SYZ,2157,MHD,4331
33501,2922,SYZ,2157,THR,2131
33502,2922,TAS,2983,IKA,4330
33503,2922,TBZ,2162,AWZ,2104
33504,2922,TBZ,2162,BND,2134
33505,2922,TBZ,2162,IFN,2121
33506,2922,TBZ,2162,MHD,4331
33507,2922,TBZ,2162,THR,2131
33508,2922,THR,2131,ABD,2097
33509,2922,THR,2131,ADU,5935
33510,2922,THR,2131,AWZ,2104
33511,2922,THR,2131,AZD,2164
33512,2922,THR,2131,BND,2134
33513,2922,THR,2131,BUZ,2106
33514,2922,THR,2131,GBT,6747
33515,2922,THR,2131,GSM,5712
33516,2922,THR,2131,IFN,2121
33517,2922,THR,2131,KER,2136
33518,2922,THR,2131,KHD,5927
33519,2922,THR,2131,KIH,2109
33520,2922,THR,2131,KSH,2114
33521,2922,THR,2131,LRR,5934
33522,2922,THR,2131,MHD,4331
33523,2922,THR,2131,OMH,5936
33524,2922,THR,2131,RAS,2123
33525,2922,THR,2131,SYZ,2157
33526,2922,THR,2131,TBZ,2162
33527,2922,THR,2131,XBJ,2142
33528,2922,THR,2131,ZAH,2167
33529,2922,VIE,1613,IKA,4330
33530,2922,XBJ,2142,MHD,4331
33531,2922,XBJ,2142,THR,2131
33532,2922,ZAH,2167,GBT,6747
33533,2922,ZAH,2167,KER,2136
33534,2922,ZAH,2167,MHD,4331
33535,2922,ZAH,2167,THR,2131
33536,2922,ZAH,2167,ZBR,2166
33537,2922,ZBR,2166,BND,2134
33538,2922,ZBR,2166,THR,2131
33539,2922,ZBR,2166,ZAH,2167
33540,569,AAN,5937,CCJ,3137
33541,569,AUH,2179,CCJ,3137
33542,569,AUH,2179,COK,3136
33543,569,AUH,2179,MCT,2194
33544,569,AUH,2179,TRV,3153
33545,569,BAH,2057,DOH,11051
33546,569,BAH,2057,IXE,3143
33547,569,BOM,2997,CCJ,3137
33548,569,BOM,2997,COK,3136
33549,569,BOM,2997,DOH,11051
33550,569,BOM,2997,IXE,3143
33551,569,BOM,2997,MAA,3144
33552,569,BOM,2997,TRV,3153
33553,569,CCJ,3137,AAN,5937
33554,569,CCJ,3137,AUH,2179
33555,569,CCJ,3137,BAH,2057
33556,569,CCJ,3137,BOM,2997
33557,569,CCJ,3137,COK,3136
33558,569,CCJ,3137,DMM,2064
33559,569,CCJ,3137,DXB,2188
33560,569,CCJ,3137,IXE,3143
33561,569,CCJ,3137,KWI,2176
33562,569,CCJ,3137,MCT,2194
33563,569,CCJ,3137,SHJ,2191
33564,569,CCJ,3137,SLL,2195
33565,569,COK,3136,AUH,2179
33566,569,COK,3136,BOM,2997
33567,569,COK,3136,CCJ,3137
33568,569,COK,3136,DXB,2188
33569,569,COK,3136,MCT,2194
33570,569,COK,3136,SHJ,2191
33571,569,COK,3136,TRV,3153
33572,569,DMM,2064,CCJ,3137
33573,569,DMM,2064,IXE,3143
33574,569,DOH,11051,BAH,2057
33575,569,DOH,11051,BOM,2997
33576,569,DOH,11051,CCJ,3137
33577,569,DXB,2188,CCJ,3137
33578,569,DXB,2188,COK,3136
33579,569,DXB,2188,IXE,3143
33580,569,DXB,2188,TRV,3153
33581,569,IXE,3143,AUH,2179
33582,569,IXE,3143,BOM,2997
33583,569,IXE,3143,DMM,2064
33584,569,IXE,3143,DOH,11051
33585,569,IXE,3143,DXB,2188
33586,569,IXE,3143,SHJ,2191
33587,569,JAI,3098,SHJ,2191
33588,569,KUL,3304,MAA,3144
33589,569,KWI,2176,CCJ,3137
33590,569,MAA,3144,BOM,2997
33591,569,MAA,3144,KUL,3304
33592,569,MAA,3144,TRV,3153
33593,569,MAA,3144,TRZ,3152
33594,569,MCT,2194,CCJ,3137
33595,569,MCT,2194,COK,3136
33596,569,MCT,2194,IXE,3143
33597,569,MCT,2194,TRV,3153
33598,569,PNQ,3017,SHJ,2191
33599,569,SHJ,2191,CCJ,3137
33600,569,SHJ,2191,COK,3136
33601,569,SHJ,2191,IXE,3143
33602,569,SHJ,2191,JAI,3098
33603,569,SHJ,2191,PNQ,3017
33604,569,SHJ,2191,TRV,3153
33605,569,SIN,3316,TRZ,3152
33606,569,SLL,2195,CCJ,3137
33607,569,TRV,3153,AUH,2179
33608,569,TRV,3153,BOM,2997
33609,569,TRV,3153,COK,3136
33610,569,TRV,3153,DXB,2188
33611,569,TRV,3153,MAA,3144
33612,569,TRV,3153,MCT,2194
33613,569,TRV,3153,SHJ,2191
33614,569,TRZ,3152,MAA,3144
33615,569,TRZ,3152,SIN,3316
33616,5496,ADD,1107,SAH,3980
33617,5496,ADE,3977,AMM,2170
33618,5496,ADE,3977,AUH,2179
33619,5496,ADE,3977,BOM,2997
33620,5496,ADE,3977,CAI,1128
33621,5496,ADE,3977,DMM,2064
33622,5496,ADE,3977,DOH,11051
33623,5496,ADE,3977,DXB,2188
33624,5496,ADE,3977,JED,2072
33625,5496,ADE,3977,RUH,2082
33626,5496,ADE,3977,SAH,3980
33627,5496,AMM,2170,ADE,3977
33628,5496,AMM,2170,BEY,2177
33629,5496,AMM,2170,HOD,3976
33630,5496,AMM,2170,SAH,3980
33631,5496,ASM,3967,SAH,3980
33632,5496,AUH,2179,ADE,3977
33633,5496,AUH,2179,GXF,5954
33634,5496,AUH,2179,RIY,3974
33635,5496,BAH,2057,SAH,3980
33636,5496,BEY,2177,AMM,2170
33637,5496,BEY,2177,SAH,3980
33638,5496,BOM,2997,ADE,3977
33639,5496,BOM,2997,SAH,3980
33640,5496,CAI,1128,ADE,3977
33641,5496,CAI,1128,CDG,1382
33642,5496,CAI,1128,RIY,3974
33643,5496,CAI,1128,SAH,3980
33644,5496,CAI,1128,TAI,3975
33645,5496,CDG,1382,CAI,1128
33646,5496,CGK,3275,DXB,2188
33647,5496,CGK,3275,KUL,3304
33648,5496,DAR,1177,NBO,4059
33649,5496,DOH,11051,ADE,3977
33650,5496,DOH,11051,SAH,3980
33651,5496,DXB,2188,ADE,3977
33652,5496,DXB,2188,CGK,3275
33653,5496,DXB,2188,KUL,3304
33654,5496,DXB,2188,RIY,3974
33655,5496,DXB,2188,SAH,3980
33656,5496,GXF,5954,AUH,2179
33657,5496,GXF,5954,JED,2072
33658,5496,GXF,5954,SAH,3980
33659,5496,HAH,912,JIB,4119
33660,5496,HOD,3976,AMM,2170
33661,5496,HOD,3976,CAI,1128
33662,5496,HOD,3976,JED,2072
33663,5496,HOD,3976,SAH,3980
33664,5496,JED,2072,ADE,3977
33665,5496,JED,2072,GXF,5954
33666,5496,JED,2072,HOD,3976
33667,5496,JED,2072,RIY,3974
33668,5496,JED,2072,SAH,3980
33669,5496,JED,2072,TAI,3975
33670,5496,JIB,4119,HAH,912
33671,5496,JIB,4119,SAH,3980
33672,5496,KRT,1175,SAH,3980
33673,5496,KUL,3304,CGK,3275
33674,5496,KUL,3304,DXB,2188
33675,5496,KWI,2176,DOH,11051
33676,5496,KWI,2176,RIY,3974
33677,5496,NBO,4059,SAH,3980
33678,5496,RIY,3974,ADE,3977
33679,5496,RIY,3974,AUH,2179
33680,5496,RIY,3974,CAI,1128
33681,5496,RIY,3974,DXB,2188
33682,5496,RIY,3974,JED,2072
33683,5496,RIY,3974,KWI,2176
33684,5496,RIY,3974,SAH,3980
33685,5496,RIY,3974,SCT,3984
33686,5496,RUH,2082,SAH,3980
33687,5496,RUH,2082,TAI,3975
33688,5496,SAH,3980,AAY,3979
33689,5496,SAH,3980,ADD,1107
33690,5496,SAH,3980,ADE,3977
33691,5496,SAH,3980,AMM,2170
33692,5496,SAH,3980,ASM,3967
33693,5496,SAH,3980,BAH,2057
33694,5496,SAH,3980,BEY,2177
33695,5496,SAH,3980,CAI,1128
33696,5496,SAH,3980,DXB,2188
33697,5496,SAH,3980,GXF,5954
33698,5496,SAH,3980,HOD,3976
33699,5496,SAH,3980,JED,2072
33700,5496,SAH,3980,JIB,4119
33701,5496,SAH,3980,KRT,1175
33702,5496,SAH,3980,KWI,2176
33703,5496,SAH,3980,NBO,4059
33704,5496,SAH,3980,RIY,3974
33705,5496,SAH,3980,RUH,2082
33706,5496,SAH,3980,TAI,3975
33707,5496,SCT,3984,RIY,3974
33708,5496,TAI,3975,CAI,1128
33709,5496,TAI,3975,JED,2072
33710,5496,TAI,3975,RUH,2082
33711,5496,TAI,3975,SAH,3980
33712,231,AMM,2170,TLV,1590
33713,231,AMS,580,TLV,1590
33714,231,BCN,1218,TLV,1590
33715,231,CDG,1382,TLV,1590
33716,231,ETH,1594,HFA,1596
33717,231,ETH,1594,SDV,1605
33718,231,ETH,1594,TLV,1590
33719,231,HFA,1596,ETH,1594
33720,231,HFA,1596,SDV,1605
33721,231,LCA,1197,TLV,1590
33722,231,SDV,1605,ETH,1594
33723,231,SDV,1605,HFA,1596
33724,231,TBS,3973,TLV,1590
33725,231,TLV,1590,AMM,2170
33726,231,TLV,1590,AMS,580
33727,231,TLV,1590,BCN,1218
33728,231,TLV,1590,CDG,1382
33729,231,TLV,1590,ETH,1594
33730,231,TLV,1590,LCA,1197
33731,231,TLV,1590,TBS,3973
33732,197,CDG,1382,GYD,2922
33733,197,DME,4029,GYD,2922
33734,197,DOH,11051,GYD,2922
33735,197,DXB,2188,GYD,2922
33736,197,ESB,1682,GYD,2922
33737,197,FCO,1555,GYD,2922
33738,197,FRA,340,GYD,2922
33739,197,GYD,2922,CDG,1382
33740,197,GYD,2922,DME,4029
33741,197,GYD,2922,DOH,11051
33742,197,GYD,2922,DXB,2188
33743,197,GYD,2922,ESB,1682
33744,197,GYD,2922,FCO,1555
33745,197,GYD,2922,FRA,340
33746,197,GYD,2922,IKA,4330
33747,197,GYD,2922,IST,1701
33748,197,GYD,2922,KBP,2939
33749,197,GYD,2922,KVD,6089
33750,197,GYD,2922,LED,2948
33751,197,GYD,2922,LHR,507
33752,197,GYD,2922,MRV,2962
33753,197,GYD,2922,MXP,1524
33754,197,GYD,2922,OVB,4078
33755,197,GYD,2922,PEK,3364
33756,197,GYD,2922,PRG,1587
33757,197,GYD,2922,RIX,3953
33758,197,GYD,2922,SAW,4317
33759,197,GYD,2922,SCO,4367
33760,197,GYD,2922,SVX,2975
33761,197,GYD,2922,TBS,3973
33762,197,GYD,2922,TBZ,2162
33763,197,GYD,2922,TLV,1590
33764,197,GYD,2922,VIE,1613
33765,197,IKA,4330,GYD,2922
33766,197,IST,1701,GYD,2922
33767,197,KBP,2939,GYD,2922
33768,197,KVD,6089,GYD,2922
33769,197,KVD,6089,LED,2948
33770,197,LED,2948,GYD,2922
33771,197,LED,2948,KVD,6089
33772,197,LHR,507,GYD,2922
33773,197,MRV,2962,GYD,2922
33774,197,MXP,1524,GYD,2922
33775,197,OVB,4078,GYD,2922
33776,197,PEK,3364,GYD,2922
33777,197,PRG,1587,GYD,2922
33778,197,RIX,3953,GYD,2922
33779,197,SAW,4317,GYD,2922
33780,197,SCO,4367,GYD,2922
33781,197,SVX,2975,GYD,2922
33782,197,TBS,3973,GYD,2922
33783,197,TBZ,2162,GYD,2922
33784,197,TLV,1590,GYD,2922
33785,197,VIE,1613,GYD,2922
33786,3734,YEG,49,YHY,72
33787,3734,YEG,49,YMM,90
33788,3734,YEG,49,YSM,136
33789,3734,YHY,72,YEG,49
33790,3734,YHY,72,YSM,136
33791,3734,YLW,87,YQF,112
33792,3734,YMM,90,YEG,49
33793,3734,YMM,90,YPY,109
33794,3734,YMM,90,YQF,112
33795,3734,YPY,109,YMM,90
33796,3734,YPY,109,YSM,136
33797,3734,YQF,112,YLW,87
33798,3734,YQF,112,YMM,90
33799,3734,YSM,136,YEG,49
33800,3734,YSM,136,YHY,72
33801,3734,YSM,136,YPY,109
33802,3734,YSM,136,YZF,196
33803,3734,YZF,196,YSM,136
33804,10737,EGN,6768,KRT,1175
33805,10737,ELF,1169,KRT,1175
33806,10737,KRT,1175,EGN,6768
33807,10737,KRT,1175,ELF,1169
33808,10737,KRT,1175,PZU,5702
33809,10737,KRT,1175,UYL,5701
33810,10737,PZU,5702,KRT,1175
33811,10737,UYL,5701,KRT,1175
33812,10912,AGN,7135,TKE,7137
33813,10912,ELV,7136,JNU,3492
33814,10912,GST,5960,JNU,3492
33815,10912,HNH,7142,JNU,3492
33816,10912,HNS,5963,JNU,3492
33817,10912,HNS,5963,SGY,5961
33818,10912,JNU,3492,AGN,7135
33819,10912,JNU,3492,GST,5960
33820,10912,JNU,3492,HNH,7142
33821,10912,JNU,3492,HNS,5963
33822,10912,JNU,3492,PEC,7138
33823,10912,JNU,3492,SGY,5961
33824,10912,PEC,7138,ELV,7136
33825,10912,SGY,5961,JNU,3492
33826,10912,TKE,7137,JNU,3492
33827,1508,RDN,4013,SIN,3316
33828,1508,RDN,4013,SZB,3408
33829,1508,SIN,3316,RDN,4013
33830,1508,SZB,3408,RDN,4013
33831,2993,AMM,2170,KWI,2176
33832,2993,ATZ,5691,KWI,2176
33833,2993,BAH,2057,KWI,2176
33834,2993,BEY,2177,KWI,2176
33835,2993,CAI,1128,KWI,2176
33836,2993,DWC,8076,KWI,2176
33837,2993,DXB,2188,KWI,2176
33838,2993,HBE,3410,KWI,2176
33839,2993,HMB,8235,KWI,2176
33840,2993,JED,2072,KWI,2176
33841,2993,KWI,2176,AMM,2170
33842,2993,KWI,2176,ATZ,5691
33843,2993,KWI,2176,BAH,2057
33844,2993,KWI,2176,BEY,2177
33845,2993,KWI,2176,CAI,1128
33846,2993,KWI,2176,DWC,8076
33847,2993,KWI,2176,DXB,2188
33848,2993,KWI,2176,HBE,3410
33849,2993,KWI,2176,HMB,8235
33850,2993,KWI,2176,JED,2072
33851,2993,KWI,2176,LXR,1132
33852,2993,KWI,2176,MHD,4331
33853,2993,KWI,2176,NJF,7490
33854,2993,KWI,2176,RUH,2082
33855,2993,KWI,2176,SAW,4317
33856,2993,LXR,1132,KWI,2176
33857,2993,MHD,4331,KWI,2176
33858,2993,NJF,7490,KWI,2176
33859,2993,RUH,2082,KWI,2176
33860,2993,SAW,4317,KWI,2176
33861,132,BEG,1739,SJJ,1646
33862,132,BNX,5794,SJJ,1646
33863,132,BNX,5794,ZRH,1678
33864,132,CPH,609,SJJ,1646
33865,132,IST,1701,SJJ,1646
33866,132,SJJ,1646,BEG,1739
33867,132,SJJ,1646,BNX,5794
33868,132,SJJ,1646,CPH,609
33869,132,SJJ,1646,IST,1701
33870,132,ZRH,1678,BNX,5794
33871,2731,CXH,5500,YWH,4106
